strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.128125,6.367372106,0.371713188,0.128566443,8.656196758,70.66922738,62.72931143,57.57103194,-134105.8071,2949.099049,1455.145298
0.12875,6.295405946,-0.002532697,0.076639464,8.851178223,70.7083793,62.68739646,57.5561087,-134133.5668,2951.432457,1456.296649
0.129375,5.993769982,-0.211320086,-0.118399073,8.710360935,70.74753123,62.66570855,57.52207738,-134161.1954,2953.494722,1457.314212
0.13,6.308122024,0.101459794,0.023501566,8.833186732,70.78668316,62.69492807,57.46487344,-134214.5687,2981.441925,1471.103929
0.130625,6.420198867,0.198199032,0.079773449,8.88416012,70.82583508,62.71614487,57.44036799,-134198.7899,2941.672292,1451.480785
0.13125,6.356256571,-0.006192043,0.088441676,8.931697009,70.86498701,62.69611294,57.41208178,-134211.4015,2929.104876,1445.279767
0.131875,6.186382881,0.078567379,-0.128410495,8.787767944,70.90413894,62.71545066,57.37446898,-134236.5736,2929.616403,1445.532165
0.1325,6.089026824,-0.046283084,0.083490769,8.586345685,70.94329086,62.69447718,57.37002734,-134265.5468,2934.070577,1447.729945
0.133125,5.88221214,-0.019431172,-0.188937632,8.468588181,70.98244279,62.69293442,57.31748406,-134268.1873,2912.714397,1437.192372
0.13375,6.147953197,-0.044271392,0.103291499,8.654672449,71.02159472,62.67061845,57.33233056,-134284.9344,2905.592488,1433.678278
0.134375,6.206229695,0.037316333,0.131956535,8.658016128,71.06074664,62.69415159,57.29147306,-134303.7091,2900.652668,1431.24087
0.135,6.119752586,-0.138675941,-0.410898423,9.04938867,71.09989857,62.69404759,57.22084664,-134291.1789,2866.070336,1414.177246
0.135625,6.392113211,0.124229919,0.294541194,8.746184963,71.1390505,62.69901403,57.26008802,-134310.7149,2862.966051,1412.645529
0.13625,6.17956177,-0.055700292,-0.320713599,9.011232153,71.17820242,62.72434884,57.14511842,-134341.4364,2871.201489,1416.709061
0.136875,6.278806799,0.068498613,0.003245227,8.82920488,71.21735435,62.72981433,57.14381652,-134294.8418,2803.420381,1383.264487
0.1375,6.342535985,0.007946664,0.106338477,8.889705405,71.25650627,62.690936,57.14114998,-134364.0201,2851.232253,1406.855835
0.138125,6.261742772,0.097041849,-0.020411438,8.802431156,71.2956582,62.69885896,57.10766598,-134355.0576,2821.211366,1392.04292
0.13875,5.9580825,0.06916245,0.032993606,8.353883285,71.33481013,62.70714895,57.09028384,-134379.2842,2824.648645,1393.738944
0.139375,5.632818761,-0.35931118,-0.468626576,8.552497079,71.37396205,62.67317416,57.02882266,-134377.5684,2802.09676,1382.611386
0.14,6.076895931,0.129943302,0.333716011,8.269938602,71.41311398,62.69022022,57.04073461,-134415.6731,2819.250401,1391.07534
0.140625,5.744199429,0.080368429,0.014535069,8.05682129,71.45226591,62.70612358,56.96732654,-134424.8205,2808.219151,1385.632298
0.14125,5.54159021,0.07854593,-0.029252728,7.80325345,71.49141783,62.69628862,56.9338297,-134434.675,2797.850072,1380.515984
0.141875,5.812076395,-0.01556083,0.020555288,8.216104718,71.53056976,62.68321286,56.91070178,-134468.8893,2811.597552,1387.29927
0.1425,5.681901845,0.084070798,-0.026421061,7.995803354,71.56972169,62.68818234,56.89100719,-134492.6186,2815.348339,1389.149984
0.143125,5.303759752,0.106222553,0.319392678,7.204425694,71.60887361,62.67811056,56.86829361,-134490.4948,2792.90842,1378.077673
0.14375,4.972251842,-0.027761621,-0.245585851,7.230035422,71.64802554,62.69264181,56.77588509,-134511.5308,2794.627672,1378.925987
0.144375,5.250318092,0.045727496,0.279088864,7.201065258,71.68717747,62.68819021,56.78688859,-134550.2117,2812.934106,1387.958752
0.145,4.839583696,-0.053028319,0.079845147,6.827182343,71.72632939,62.70948992,56.71920306,-134536.1751,2779.02058,1371.225131
0.145625,4.679744799,0.034981291,-0.064978805,6.640498637,71.76548132,62.72896109,56.6667545,-134548.6665,2771.692721,1367.609416
0.14625,4.880439601,-0.076997153,0.191648541,6.828844066,71.80463325,62.68538182,56.69027596,-134547.8927,2751.037298,1357.417612
0.146875,5.123800543,-0.054473072,-0.020994051,7.299626696,71.84378517,62.69766014,56.65553478,-134589.4758,2773.202515,1368.354379
0.1475,5.361784474,-0.054137915,-0.103929749,7.694720691,71.8829371,62.72845996,56.60471498,-134590.0725,2755.024309,1359.384884
0.148125,5.361795701,-0.262880991,-0.097563307,7.840211643,71.92208903,62.68908945,56.60667475,-134596.2149,2743.085496,1353.494031
0.14875,5.491036444,0.13464846,0.001827799,7.670719986,71.96124095,62.71507494,56.59007358,-134600.1054,2728.841977,1346.46599
0.149375,5.683017194,-0.040148123,0.086273525,8.005881799,72.00039288,62.68324845,56.55058791,-134656.7803,2767.449553,1365.515751
0.15,5.691770326,0.332824315,0.050230739,7.786214124,72.03954481,62.73114669,56.51366539,-134643.6076,2736.98224,1350.482561
0.150625,5.403332412,0.009497991,0.008942243,7.628426795,72.07869673,62.71486672,56.46965562,-134655.306,2731.329534,1347.693401
0.15125,5.40744418,-0.072289725,-0.124620484,7.78678121,72.11784866,62.72890937,56.4192206,-134673.5757,2732.031931,1348.039978
0.151875,5.649000328,-0.043479936,0.25243316,7.84951166,72.15700058,62.68478202,56.43883965,-134705.691,2746.881051,1355.366835
0.1525,5.512924368,0.090094402,0.188989381,7.600075579,72.19615251,62.69272826,56.39184997,-134691.4137,2715.673499,1339.968396
0.153125,5.386252341,0.122152728,-0.074895506,7.587734085,72.23530444,62.72959083,56.31832412,-134689.8599,2697.900281,1331.198729
0.15375,5.43334413,-0.16124012,0.074255119,7.750784861,72.27445636,62.69174697,56.32040505,-134730.2948,2721.513036,1342.849742
0.154375,5.379775736,-0.126012147,0.007465122,7.69371417,72.31360829,62.71615092,56.27566476,-134729.2353,2704.018445,1334.217556
0.155,5.415119498,0.015270692,-0.002663804,7.649252556,72.35276022,62.73684044,56.22839853,-134745.4518,2703.88239,1334.150424
0.155625,5.537989039,-0.237534868,0.00272789,8.003344212,72.39191214,62.69212445,56.23168713,-134732.3291,2675.171837,1319.984054
0.15625,5.887708561,0.14262089,-0.064572622,8.275180528,72.43106407,62.70388618,56.22018063,-134755.5345,2683.310063,1323.99962
0.156875,5.919966481,-0.256265524,0.245022722,8.40250667,72.470216,62.66874288,56.21719184,-134779.0414,2691.405576,1327.994111
0.1575,5.696466368,0.127548538,-0.303470144,8.197430149,72.50936792,62.73325796,56.1190972,-134758.8243,2656.049228,1310.548571
0.158125,5.893816242,-0.080521941,0.16244176,8.282535937,72.54851985,62.68885179,56.15243194,-134758.3059,2641.270375,1303.256385
0.15875,6.191900648,0.140436309,0.03666924,8.632372903,72.58767178,62.69312281,56.13029846,-134798.1564,2666.955918,1315.930153
0.159375,5.903045152,0.001091251,-0.000282668,8.347594928,72.6268237,62.69228856,56.07398039,-134787.1577,2642.267448,1303.748361
0.16,6.174244574,-0.004498766,-0.060261239,8.777758339,72.66597563,62.70641969,56.03557489,-134805.036,2646.188562,1305.683119
0.160625,6.15472708,0.121702571,-0.004454323,8.622575941,72.70512756,62.71216423,56.02127835,-134818.5152,2646.303563,1305.739862
0.16125,6.132768412,-0.234636294,-0.216747571,8.992247545,72.74427948,62.67846005,56.00063786,-134813.9543,2628.928608,1297.166707
0.161875,6.412550827,-0.103396041,0.046344733,9.110903682,72.78343141,62.67906562,56.01059009,-134815.1792,2617.712333,1291.632369
0.1625,6.467647633,-0.055602992,-0.043102585,9.216443098,72.82258334,62.67551302,55.97317316,-134830.3112,2620.602425,1293.058399
0.163125,6.388040611,-0.135843549,-0.105325104,9.204661548,72.86173526,62.69219553,55.92321985,-134828.8301,2607.103671,1286.39784
0.16375,6.451385732,-0.012218286,-0.089982121,9.196396984,72.90088719,62.71917606,55.87690857,-134848.0595,2614.429622,1290.012613
0.164375,6.554687879,-0.04302935,-0.065675425,9.346635531,72.94003912,62.68363133,55.88139931,-134843.7607,2598.9173,1282.358519
0.165,6.679363952,-0.143368257,-0.118851101,9.631510982,72.97919104,62.67183267,55.87133722,-134849.8549,2593.757844,1279.812738
0.165625,7.20520266,0.221302348,0.236385103,9.866078715,73.01834297,62.70036088,55.86706905,-134860.9406,2594.401259,1280.130213
0.16625,7.121245472,-0.087073827,-0.055962338,10.17217514,73.0574949,62.67841908,55.81112918,-134869.558,2592.742228,1279.311613
0.166875,6.8337066,0.189201756,-0.161406819,9.654220981,73.09664682,62.69425137,55.78515969,-134856.0864,2569.407389,1267.79773
0.1675,6.880652088,-0.200277715,0.212746825,9.7350458,73.13579875,62.65038211,55.78959371,-134862.6573,2565.501453,1265.870462
0.168125,6.505056911,0.15339222,-0.124776731,9.185625533,73.17495067,62.70301515,55.69594321,-134869.6939,2562.340746,1264.310905
0.16875,6.739356398,0.133601056,0.215519992,9.28456546,73.2141026,62.68262767,55.70916169,-134876.5459,2559.283733,1262.802513
0.169375,6.879529777,-0.014185331,0.087438703,9.678126709,73.25325453,62.66735569,55.67715488,-134899.9975,2572.824833,1269.483966
0.17,6.572391403,-0.150762415,-0.273331917,9.595819315,73.29240645,62.68790044,55.61418577,-134908.6933,2572.136285,1269.144223
0.170625,6.933702337,0.111753068,0.223964261,9.569334785,73.33155838,62.67832682,55.64768083,-134916.9273,2570.382993,1268.279113
0.17125,6.720964876,-0.103786875,0.1911861,9.44998711,73.37071031,62.65957077,55.6234028,-134920.7721,2564.124163,1265.190879
0.171875,6.556858255,-0.049946858,-0.242106354,9.482231743,73.40986223,62.70862641,55.54830962,-134938.3409,2571.990808,1269.072441
0.1725,6.811442216,0.051848459,0.055981505,9.556588002,73.44901416,62.68387111,55.54835631,-134949.5205,2573.459876,1269.797309
0.173125,7.009414809,0.246114505,0.124361614,9.651995249,73.48816609,62.69931522,55.51711285,-134944.3796,2558.126921,1262.231718
0.17375,6.933139501,-0.064445193,-0.122930017,9.937692342,73.52731801,62.6642672,55.47631194,-134952.4593,2556.577769,1261.467335
0.174375,7.44711962,0.313523491,0.263501352,10.12398476,73.56646994,62.67852782,55.52577966,-134946.5839,2542.32926,1254.436832
0.175,7.458064159,0.028741969,0.06018238,10.48448718,73.60562187,62.66450336,55.48460216,-134972.8338,2559.887931,1263.100636
0.175625,7.163363563,-0.183866903,-0.157295305,10.37181507,73.64477379,62.66202044,55.4333959,-134960.5477,2539.256038,1252.920442
0.17625,7.45236071,0.149697555,0.136504172,10.33686704,73.68392572,62.69295352,55.42043837,-134956.2363,2526.622125,1246.686613
0.176875,7.609972963,-0.134599,0.093238423,10.79498045,73.72307765,62.65984582,55.39770935,-134971.7514,2534.141518,1250.396834
0.1775,7.555970236,-0.047261979,-0.07170904,10.76992242,73.76222957,62.68483546,55.35723786,-134963.569,2518.405956,1242.632588
0.178125,7.509539025,0.215472206,-0.014623668,10.48185952,73.8013815,62.69693514,55.31553641,-134983.1066,2530.634557,1248.666428
0.17875,7.457537003,-0.009518757,0.107091102,10.47852922,73.84053343,62.68808585,55.30112958,-134956.1066,2496.348027,1231.748759
0.179375,7.40075287,0.059803707,-0.229856937,10.59243333,73.87968535,62.69774257,55.24889854,-134959.4531,2492.645488,1229.921851
0.18,7.765505423,-0.097804618,0.17337449,10.93369265,73.91883728,62.67297057,55.27724582,-134983.4191,2509.689933,1238.331926
0.180625,7.700369367,0.068250723,-0.044163387,10.87380612,73.95798921,62.68521537,55.2238879,-134992.0777,2511.483202,1239.216761
0.18125,7.872599484,-0.027949552,-0.011923729,11.16174889,73.99714113,62.68631209,55.21016076,-134995.0432,2508.211538,1237.602456
0.181875,7.698989979,0.018783961,0.167152388,10.75807395,74.03629306,62.68216533,55.20131963,-134957.9241,2465.408952,1216.482791
0.1825,7.696533388,0.067718237,-0.059757736,10.88003321,74.07544498,62.69023013,55.13370638,-134966.6651,2468.008239,1217.765333
0.183125,7.843729821,-0.117883132,0.077295445,11.12397763,74.11459691,62.68419182,55.11375332,-134976.3036,2472.261898,1219.864174
0.18375,7.992821729,0.02683329,0.081668428,11.22703546,74.15374884,62.68902845,55.09151648,-134977.1771,2468.00058,1217.761553
0.184375,8.032916998,0.20375828,0.182633391,11.08707018,74.19290076,62.69319482,55.08589356,-134998.8425,2484.275397,1225.791878
0.185,7.953200571,-0.081032635,-0.117567539,11.38804355,74.23205269,62.67068651,55.04861741,-134986.027,2466.884335,1217.210775
0.185625,8.057841778,0.086024265,-0.016725531,11.34720535,74.27120462,62.68812565,55.02870134,-134972.7642,2449.146052,1208.458347
0.18625,8.225429726,0.002471201,-0.02405649,11.64782269,74.31035654,62.69263076,55.01337221,-134975.42,2447.614363,1207.70258
0.186875,8.089422511,-0.336343113,-0.132624907,11.7744253,74.34950847,62.65089657,54.9772058,-135005.9057,2474.094105,1220.768222
0.1875,8.099935488,0.282677295,0.092918398,11.19186565,74.3886604,62.70567059,54.96195258,-134961.0039,2425.619834,1196.850034
0.188125,8.176127691,-0.328908414,-0.087525226,11.8609386,74.42781232,62.64555809,54.94911325,-134963.872,2424.861961,1196.476084
0.18875,8.1532093,-0.110045299,-0.169612257,11.72835383,74.46696425,62.67199969,54.91820218,-134964.9041,2422.354806,1195.239003
0.189375,8.239250919,-0.032761489,0.032722492,11.65236398,74.50611618,62.66210448,54.90615577,-134955.0009,2409.543255,1188.917523
0.19,8.26481739,-0.036472084,-0.012722825,11.72303898,74.5452681,62.65343241,54.88805008,-134987.4841,2438.858144,1203.382084
0.190625,8.383409537,0.101347823,0.125746711,11.69538956,74.58442003,62.66797735,54.85559201,-134972.1824,2420.674097,1194.409706
0.19125,8.14330548,0.058678737,0.075021206,11.42185045,74.62357196,62.6628054,54.81240496,-134957.4666,2403.499751,1185.935536
0.191875,7.984434516,0.007008487,0.072173229,11.2359891,74.66272388,62.66058648,54.7664261,-134994.3251,2437.446934,1202.685764
0.1925,7.958842501,0.395673729,0.05086606,10.9478996,74.70187581,62.68287279,54.74194333,-134979.2427,2419.671721,1193.915114
0.193125,7.597863861,-0.278993632,0.075850233,10.89731559,74.74102774,62.61303885,54.76321904,-134968.5364,2405.774804,1187.058093
0.19375,7.14087605,-0.15443419,-0.175275261,10.33189508,74.78017966,62.62470107,54.69466038,-135007.3018,2440.784354,1204.332515
0.194375,6.904191735,0.344867305,0.141851152,9.423120646,74.81933159,62.67186146,54.66023425,-135011.5249,2441.194271,1204.534777
0.195,6.496193983,-0.299399195,0.05608277,9.369177473,74.85848352,62.61124969,54.63815606,-135025.0561,2450.084363,1208.921328
0.195625,6.441444686,0.007191678,-0.094821924,9.172393349,74.89763544,62.65343726,54.57530236,-135021.9797,2442.291832,1205.076336
0.19625,6.314239993,0.129363707,0.261451386,8.654847876,74.93678737,62.65207509,54.55004059,-135032.8816,2448.104254,1207.944303
0.196875,5.867791218,-0.040184554,-0.359040512,8.58948661,74.97593929,62.65342852,54.47681332,-135008.4977,2419.017893,1193.592502
0.1975,6.18585791,-0.187474101,0.195011815,8.755335135,75.01509122,62.60332804,54.51928033,-135001.6203,2406.966912,1187.646303
0.198125,5.898087421,0.129714574,0.091758433,8.184682174,75.05424315,62.64226726,54.43751051,-135063.2288,2462.840491,1215.21546
0.19875,5.397346977,-0.057679123,-0.142462517,7.775216216,75.09339507,62.64636038,54.37514588,-135029.1911,2423.237348,1195.674467
0.199375,5.665918628,-0.057820776,-0.052360061,8.090731349,75.132547,62.6124964,54.37332621,-135063.7003,2451.99638,1209.864757
0.2,5.905979466,0.253447814,0.322656638,7.945401043,75.17169893,62.61763653,54.40476347,-135067.6589,2450.369702,1209.06212
0.200625,5.630616344,-0.231476619,-0.173364621,8.249467011,75.21085085,62.60816972,54.34773118,-135053.0344,2430.071016,1199.046337
0.20125,5.770885182,-0.081227863,-0.095235553,8.286060329,75.25000278,62.61843384,54.31486822,-135070.215,2441.281376,1204.577756
0.201875,5.855210148,0.058589836,0.197294409,8.101361398,75.28915471,62.60285933,54.32274919,-135079.6142,2444.771125,1206.299669
0.2025,5.956511089,0.035819983,-0.005751194,8.402671174,75.32830663,62.63359158,54.2415852,-135095.3662,2454.623772,1211.161165
0.203125,5.853966666,0.187281649,0.018352117,8.135985092,75.36745856,62.64068251,54.21075741,-135105.5829,2458.937808,1213.289798
0.20375,5.855358095,0.090356534,0.178291536,8.091480723,75.40661049,62.62080296,54.19474853,-135102.0731,2449.455999,1208.611281
0.204375,5.421068666,-0.056420827,-0.290967012,7.917402014,75.44576241,62.62526237,54.13110947,-135120.7997,2462.221341,1214.909959
0.205,5.650927001,0.076773664,0.220430619,7.783451272,75.48491434,62.60073498,54.17003035,-135127.9644,2463.097151,1215.342102
0.205625,5.60873725,-0.004272192,0.050345641,7.899656662,75.52406627,62.61466118,54.12077607,-135112.8308,2441.79582,1204.831593
0.20625,5.146157867,-0.210793816,-0.237967377,7.595161248,75.56321819,62.62637509,54.05826426,-135119.7068,2442.623661,1205.240066
0.206875,5.418181546,0.092143137,0.096839922,7.528836821,75.60237012,62.61539404,54.07362539,-135128.5192,2444.618307,1206.224266
0.2075,5.780964179,-0.104753224,-0.035620547,8.275210363,75.64152205,62.61198155,54.04289412,-135139.3837,2449.552973,1208.65913
0.208125,5.947262635,-0.11609406,-0.07511495,8.54605204,75.68067397,62.62178182,54.01701084,-135113.1443,2418.105961,1193.142536
0.20875,6.46692637,0.171791101,0.251889885,8.846571222,75.7198259,62.64032655,54.00315633,-135143.7357,2442.86007,1205.356716
0.209375,6.272261539,-0.191250608,-0.353415103,9.257584867,75.75897783,62.62899996,53.95131398,-135130.8713,2425.135364,1196.610986
0.21,6.495785942,-0.115226201,0.127778634,9.182377143,75.79812975,62.60759759,53.97408576,-135141.7854,2431.276369,1199.641083
0.210625,6.64769634,0.354848899,0.012508018,9.151111968,75.83728168,62.66754417,53.91331143,-135140.7667,2425.216866,1196.651201
0.21125,6.912446637,-0.196356565,-0.181521118,10.04289209,75.8764336,62.61110803,53.91571697,-135150.6067,2430.712835,1199.363023
0.211875,7.223545885,0.126947779,0.294513498,9.919741568,75.91558553,62.621669,53.93782628,-135142.3901,2418.21366,1193.195677
0.2125,7.019346129,0.047694922,-0.310448415,10.12215764,75.95473746,62.64924954,53.83314099,-135153.1085,2425.459568,1196.770955
0.213125,7.393314916,-0.080837592,0.104637593,10.44136839,75.99388938,62.60443737,53.8872149,-135144.5787,2413.203649,1190.723636
0.21375,7.215816712,-0.107322385,0.004405967,10.27838968,76.03304131,62.61767748,53.83356922,-135132.7352,2398.053314,1183.248153
0.214375,6.979840652,-0.028199888,-0.183385796,10.02240131,76.07219324,62.64974565,53.76724918,-135135.0909,2397.264318,1182.858846
0.215,7.184214387,0.059287668,0.128627198,10.02749716,76.11134516,62.63104056,53.7621676,-135157.3507,2416.146606,1192.17575
0.215625,7.031768183,0.290587022,0.016017575,9.733430454,76.15049709,62.67410959,53.70307704,-135139.5642,2395.022623,1181.752749
0.21625,7.385318029,0.055337393,-0.046287351,10.43875961,76.18964902,62.63704316,53.68951345,-135149.3463,2401.789358,1185.091593
0.216875,7.757342684,-0.169471824,0.20218806,10.95686455,76.22880094,62.61735171,53.71725237,-135129.3862,2379.651647,1174.168398
0.2175,7.866619538,0.080184795,-0.089502263,11.1336083,76.26795287,62.65174805,53.66272472,-135130.0447,2378.627427,1173.663027
